ZCTA5 12783,69416,9265
ZCTA5 12784,N,N
ZCTA5 12785,64194,16781
ZCTA5 12786,38397,11763
ZCTA5 12787,76569,28204
ZCTA5 12788,63038,13163
ZCTA5 12789,60797,8148
ZCTA5 12790,58023,5100
ZCTA5 12791,57503,23634
ZCTA5 12792,64139,28324
ZCTA5 12801,59660,4636
ZCTA5 12803,67294,4239
ZCTA5 12804,79872,3961
ZCTA5 12808,80339,13048
ZCTA5 12809,71561,7056
ZCTA5 12810,61781,8045
ZCTA5 12811,21670,9735
ZCTA5 12812,90441,28328
ZCTA5 12814,71370,13914
ZCTA5 12815,68005,9088
ZCTA5 12816,58662,3172
ZCTA5 12817,64877,8557
ZCTA5 12819,51629,7329
ZCTA5 12821,38534,7742
ZCTA5 12822,63794,4640
ZCTA5 12823,61393,29461
ZCTA5 12824,87020,18384
ZCTA5 12827,66149,5311
ZCTA5 12828,65275,5981
ZCTA5 12831,88707,5499
ZCTA5 12832,54056,4328
ZCTA5 12833,75091,9642
ZCTA5 12834,75074,6770
ZCTA5 12835,57449,4215
ZCTA5 12836,63575,6332
ZCTA5 12837,54400,12302
ZCTA5 12838,74302,12510
ZCTA5 12839,56049,4832
ZCTA5 12841,40739,21914
ZCTA5 12842,54394,6689
ZCTA5 12843,57874,13667
ZCTA5 12844,108357,52834
ZCTA5 12845,87754,9813
ZCTA5 12846,67484,5718
ZCTA5 12847,77991,15751
ZCTA5 12849,79517,22945
ZCTA5 12850,83554,9769
ZCTA5 12851,61119,16596
ZCTA5 12852,56711,5891
ZCTA5 12853,48138,8228
ZCTA5 12855,55417,11375
ZCTA5 12856,51724,27669
ZCTA5 12857,56902,6701
ZCTA5 12858,140564,105831
ZCTA5 12859,65955,10200
ZCTA5 12860,53913,16429
ZCTA5 12861,85606,17193
ZCTA5 12862,N,N
ZCTA5 12863,79198,15602
ZCTA5 12864,N,N
ZCTA5 12865,58961,4230
ZCTA5 12866,90643,4247
ZCTA5 12870,60463,9881
ZCTA5 12871,81977,14692
ZCTA5 12872,17007,4840
ZCTA5 12873,51252,10934
ZCTA5 12874,88053,14980
ZCTA5 12878,55476,6981
ZCTA5 12883,61321,13493
ZCTA5 12884,55211,12749
ZCTA5 12885,63397,7776
ZCTA5 12886,58345,18391
ZCTA5 12887,52477,4450
ZCTA5 12901,58917,2554
ZCTA5 12903,62567,10073
ZCTA5 12910,61609,11589
ZCTA5 12911,N,N
ZCTA5 12912,58706,6110
ZCTA5 12913,62606,6785
ZCTA5 12914,63893,12078
ZCTA5 12916,70673,17761
ZCTA5 12917,55765,6109
ZCTA5 12918,68417,8477
ZCTA5 12919,53390,5550
ZCTA5 12920,60631,5727
ZCTA5 12921,80012,12334
ZCTA5 12922,50104,13929
ZCTA5 12923,53775,8855
ZCTA5 12924,47781,17744
ZCTA5 12926,67509,11436
ZCTA5 12927,77878,16801
ZCTA5 12928,61853,10487
ZCTA5 12929,50056,7790
ZCTA5 12930,60000,8708
ZCTA5 12932,60740,7187
ZCTA5 12933,N,N
ZCTA5 12934,55381,10188
ZCTA5 12935,70328,21233
ZCTA5 12936,72518,15082
ZCTA5 12937,52334,8307
ZCTA5 12939,60249,13732
ZCTA5 12941,104240,47282
ZCTA5 12942,65492,12683
ZCTA5 12943,58294,21005
ZCTA5 12944,61917,4943
ZCTA5 12945,93382,37101
ZCTA5 12946,68289,9180
ZCTA5 12950,53923,7374
ZCTA5 12952,47863,10710
ZCTA5 12953,61354,5443
ZCTA5 12955,63730,9842
ZCTA5 12956,73577,19012
ZCTA5 12957,45323,8337
ZCTA5 12958,46635,10036
ZCTA5 12959,59038,11551
ZCTA5 12960,66898,14895
ZCTA5 12961,55031,14885
ZCTA5 12962,86176,11419
ZCTA5 12964,101118,26535
ZCTA5 12965,40722,5989
ZCTA5 12966,53768,5419
ZCTA5 12967,53742,6501
ZCTA5 12969,47800,6559
ZCTA5 12970,50429,5955
ZCTA5 12972,86366,9580
ZCTA5 12973,52167,10844
ZCTA5 12974,51236,9200
ZCTA5 12975,63574,20969
ZCTA5 12976,68404,21325
ZCTA5 12977,-,**
ZCTA5 12978,97885,27828
ZCTA5 12979,73268,11002
ZCTA5 12980,48170,5656
ZCTA5 12981,70944,10270
ZCTA5 12983,61559,3808
ZCTA5 12985,62151,12278
ZCTA5 12986,62906,7044
ZCTA5 12987,43248,14053
ZCTA5 12989,68755,9665
ZCTA5 12992,59060,7422
ZCTA5 12993,54827,5430
ZCTA5 12996,54367,5382
ZCTA5 12997,68820,7787
ZCTA5 12998,40251,11390
ZCTA5 13020,47397,11687
ZCTA5 13021,60853,2360
ZCTA5 13024,-,**
ZCTA5 13026,74664,6368
ZCTA5 13027,83927,3859
ZCTA5 13028,63782,19162
ZCTA5 13029,74355,7231
ZCTA5 13030,67565,7324
ZCTA5 13031,85841,4887
ZCTA5 13032,61360,4036
ZCTA5 13033,68981,5795
ZCTA5 13034,74881,7741
ZCTA5 13035,94125,7498
ZCTA5 13036,62057,4391
ZCTA5 13037,70552,3960
ZCTA5 13039,89646,3858
ZCTA5 13040,55792,4158
ZCTA5 13041,90871,5879
ZCTA5 13042,57024,8329
ZCTA5 13044,68296,11181
ZCTA5 13045,58666,2888
ZCTA5 13051,N,N
ZCTA5 13052,63019,6232
ZCTA5 13053,75339,11523
ZCTA5 13054,49799,11319
ZCTA5 13057,62308,2881
ZCTA5 13060,68747,8404
ZCTA5 13061,72989,11271
ZCTA5 13062,52935,12124
ZCTA5 13063,86872,12734
ZCTA5 13064,118094,64346
ZCTA5 13066,114356,7238
ZCTA5 13068,72493,5936
ZCTA5 13069,57854,2540
ZCTA5 13071,59539,5811
ZCTA5 13072,51831,7163
ZCTA5 13073,67610,6192
ZCTA5 13074,57632,5865
ZCTA5 13076,70512,8514
ZCTA5 13077,64668,4724
ZCTA5 13078,121840,14062
ZCTA5 13080,71668,6222
ZCTA5 13081,76829,12734
ZCTA5 13082,68394,7624
ZCTA5 13083,57654,6530
ZCTA5 13084,75239,8561
ZCTA5 13087,109496,29514
ZCTA5 13088,62741,4160
ZCTA5 13090,78694,3060
ZCTA5 13092,66718,4316
ZCTA5 13101,66103,6196
ZCTA5 13102,N,N
ZCTA5 13103,36511,24621
ZCTA5 13104,126631,8576
ZCTA5 13108,92192,9117
ZCTA5 13110,80058,10417
ZCTA5 13111,56242,7205
ZCTA5 13112,77563,9770
ZCTA5 13113,65922,11517
ZCTA5 13114,63410,5125
ZCTA5 13115,39335,17721
ZCTA5 13116,71968,7721
ZCTA5 13117,55552,11540
ZCTA5 13118,62544,3176
ZCTA5 13120,58516,5803
ZCTA5 13122,63609,13458
ZCTA5 13123,84984,32132
ZCTA5 13124,50823,17010
ZCTA5 13126,62209,2174
ZCTA5 13131,58507,4474
ZCTA5 13132,71150,8415
ZCTA5 13134,37912,12932
ZCTA5 13135,69954,13672
ZCTA5 13136,50178,5703
ZCTA5 13138,N,N
ZCTA5 13140,55141,2870
ZCTA5 13141,61431,9332
ZCTA5 13142,61202,6627
ZCTA5 13143,52118,4436
ZCTA5 13144,55996,7247
ZCTA5 13145,57260,6333
ZCTA5 13146,51878,4664
ZCTA5 13147,88514,16309
ZCTA5 13148,59062,3158
ZCTA5 13152,123217,10336
ZCTA5 13153,74632,32343
ZCTA5 13155,51291,8138
ZCTA5 13156,56874,6215
ZCTA5 13157,44527,5597
ZCTA5 13158,59938,3569
ZCTA5 13159,88187,6404
ZCTA5 13160,69118,5976
ZCTA5 13162,90580,30024
ZCTA5 13163,67625,12247
ZCTA5 13164,81089,8842
ZCTA5 13165,58723,4147
ZCTA5 13166,63678,3869
ZCTA5 13167,61082,6279
ZCTA5 13202,35283,8215
ZCTA5 13203,46201,3878
ZCTA5 13204,39316,2485
ZCTA5 13205,45536,4394
ZCTA5 13206,48314,2706
ZCTA5 13207,56323,3214
ZCTA5 13208,42221,2231
ZCTA5 13209,59882,3422
ZCTA5 13210,45498,3313
ZCTA5 13211,49411,3241
ZCTA5 13212,65002,3056
ZCTA5 13214,86184,10378
ZCTA5 13215,99061,5898
ZCTA5 13219,70946,3505
ZCTA5 13224,71738,6072
ZCTA5 13290,-,**
ZCTA5 13301,56768,22863
ZCTA5 13302,52972,6626
ZCTA5 13303,72475,8407
ZCTA5 13304,87662,14701
ZCTA5 13305,83664,22378
ZCTA5 13308,49763,7830
ZCTA5 13309,62359,6058
ZCTA5 13310,58985,11722
ZCTA5 13312,60893,11967
ZCTA5 13313,43839,7317
ZCTA5 13314,57219,11154
ZCTA5 13315,63286,5708
ZCTA5 13316,55920,3795
ZCTA5 13317,62952,8247
ZCTA5 13318,60075,10953
ZCTA5 13319,88108,53691
ZCTA5 13320,58226,4071
ZCTA5 13321,47761,6996
ZCTA5 13322,50706,4952
ZCTA5 13323,86498,6745
ZCTA5 13324,49936,5268
ZCTA5 13325,75235,15601
ZCTA5 13326,80328,7455
ZCTA5 13327,53695,5592
ZCTA5 13328,75363,11343
ZCTA5 13329,49962,3328
ZCTA5 13331,93127,41382
ZCTA5 13332,53287,6472
ZCTA5 13333,39114,16435
ZCTA5 13334,77696,20920
ZCTA5 13335,65890,9655
ZCTA5 13337,98094,32715
ZCTA5 13338,53451,7305
ZCTA5 13339,56467,5938
ZCTA5 13340,56613,4026
ZCTA5 13341,63001,26516
ZCTA5 13342,70349,11505
ZCTA5 13343,67820,8358
ZCTA5 13345,50925,15944
ZCTA5 13346,85906,8807
ZCTA5 13348,64863,9467
ZCTA5 13350,50120,5971
ZCTA5 13352,41239,20682
ZCTA5 13353,37479,11398
ZCTA5 13354,77084,6529
ZCTA5 13355,42508,8414
ZCTA5 13357,53040,3209
ZCTA5 13360,66275,13473
ZCTA5 13361,58861,6126
ZCTA5 13362,80595,30128
ZCTA5 13363,72308,10023
ZCTA5 13364,44295,13352
ZCTA5 13365,55254,3249
ZCTA5 13367,60392,4934
ZCTA5 13368,55554,5783
ZCTA5 13402,44441,6227
ZCTA5 13403,81677,9417
ZCTA5 13404,47719,12275
ZCTA5 13406,66365,9861
ZCTA5 13407,59051,5427
ZCTA5 13408,54263,8810
ZCTA5 13409,63454,5812
ZCTA5 13410,50294,12616
ZCTA5 13411,49875,3889
ZCTA5 13413,92217,10665
ZCTA5 13415,54750,21577
ZCTA5 13416,64160,4364
ZCTA5 13417,38697,8045
ZCTA5 13418,69343,27498
ZCTA5 13420,81865,16149
ZCTA5 13421,60492,4109
ZCTA5 13424,71434,7072
ZCTA5 13425,63860,8978
ZCTA5 13428,61698,6465
ZCTA5 13431,65397,6380
ZCTA5 13433,45805,3697
ZCTA5 13435,54852,13599
ZCTA5 13436,67867,11960
ZCTA5 13437,50572,8000
ZCTA5 13438,62686,4822
ZCTA5 13439,54480,4421
ZCTA5 13440,64351,2754
ZCTA5 13441,-,**
ZCTA5 13450,50953,13816
ZCTA5 13452,49694,3241
ZCTA5 13454,43133,6964
ZCTA5 13456,83633,12039
ZCTA5 13459,56513,4908
ZCTA5 13460,51148,3623
ZCTA5 13461,73246,11219
ZCTA5 13464,59375,7683
ZCTA5 13468,69924,11210
ZCTA5 13469,87395,21048
ZCTA5 13470,54783,11213
ZCTA5 13471,53544,4711
ZCTA5 13472,75097,25105
ZCTA5 13473,58263,6280
ZCTA5 13475,49882,31596
ZCTA5 13476,63916,8876
ZCTA5 13477,65254,15059
ZCTA5 13478,69743,8796
ZCTA5 13480,59264,5019
ZCTA5 13483,51275,27476
ZCTA5 13484,N,N
ZCTA5 13485,52941,8100
ZCTA5 13486,61079,8166
ZCTA5 13488,62364,11323
ZCTA5 13489,65056,9310
ZCTA5 13490,87362,16065
ZCTA5 13491,61412,3374
ZCTA5 13492,77810,4537
ZCTA5 13493,54424,3947
ZCTA5 13494,59894,21955
ZCTA5 13495,57663,6343
ZCTA5 13501,47898,3402
ZCTA5 13502,50206,1826
ZCTA5 13601,56794,2152
ZCTA5 13602,50760,11450
ZCTA5 13603,50485,6793
ZCTA5 13605,58770,5421
ZCTA5 13606,63962,9050
ZCTA5 13607,55544,6230
ZCTA5 13608,59319,4087
ZCTA5 13612,64803,5972
ZCTA5 13613,49590,5475
ZCTA5 13614,64443,20326
ZCTA5 13615,64058,10015
ZCTA5 13616,46701,5343
ZCTA5 13617,64795,5627
ZCTA5 13618,81722,21283
ZCTA5 13619,61352,5224
ZCTA5 13620,57528,5859
ZCTA5 13621,39678,10881
ZCTA5 13622,61707,6510
ZCTA5 13623,74363,16202
ZCTA5 13624,70237,6048
ZCTA5 13625,54898,4993
ZCTA5 13626,64979,7044
ZCTA5 13628,57676,13506
ZCTA5 13630,59702,9934
ZCTA5 13633,59056,9252
ZCTA5 13634,63400,6346
ZCTA5 13635,44150,8371
ZCTA5 13636,64324,11606
ZCTA5 13637,63214,10479
ZCTA5 13638,32823,11158
ZCTA5 13639,44797,10574
ZCTA5 13640,87791,32391
ZCTA5 13641,39833,22524
ZCTA5 13642,56382,7836
ZCTA5 13643,N,N
ZCTA5 13646,53424,5949
ZCTA5 13647,92557,17935
ZCTA5 13648,53425,4075
ZCTA5 13650,84384,29156
ZCTA5 13651,117156,26238
ZCTA5 13652,52686,4456
ZCTA5 13654,51576,5325
ZCTA5 13655,45832,8783
ZCTA5 13656,60928,6821
ZCTA5 13658,75199,20129
ZCTA5 13659,57700,8425
ZCTA5 13660,65293,12673
ZCTA5 13661,60487,7831
ZCTA5 13662,51154,2901
ZCTA5 13664,68128,8215
ZCTA5 13665,55860,23655
ZCTA5 13666,39863,22443
ZCTA5 13667,50226,6581
ZCTA5 13668,57997,7355
ZCTA5 13669,68048,7618
ZCTA5 13670,52469,10568
ZCTA5 13672,45234,9547
ZCTA5 13673,57978,9445
ZCTA5 13674,45095,16884
ZCTA5 13675,N,N
ZCTA5 13676,63115,5971
ZCTA5 13677,N,N
ZCTA5 13678,23937,20699
ZCTA5 13679,59170,9951
ZCTA5 13680,83962,40223
ZCTA5 13681,56290,8677
ZCTA5 13682,81593,11422
ZCTA5 13684,52189,4079
ZCTA5 13685,69891,6789
ZCTA5 13687,51005,7976
ZCTA5 13690,49718,7113
ZCTA5 13691,68601,7750
ZCTA5 13692,70785,9032
ZCTA5 13693,65296,16087
ZCTA5 13694,73653,7330
ZCTA5 13695,65010,17193
ZCTA5 13696,N,N
ZCTA5 13697,64829,23446
ZCTA5 13730,50361,6813
ZCTA5 13731,63009,8489
ZCTA5 13732,86660,4941
ZCTA5 13733,60560,6587
ZCTA5 13734,80731,12675
ZCTA5 13736,61234,5560
ZCTA5 13739,64832,7984
ZCTA5 13740,66625,10965
ZCTA5 13743,67920,11758
ZCTA5 13744,66766,7537
ZCTA5 13746,57606,6117
ZCTA5 13748,62391,9432
ZCTA5 13750,52741,11071
ZCTA5 13751,55227,21256
ZCTA5 13752,80072,38661
ZCTA5 13753,68023,8599
ZCTA5 13754,53910,4898
ZCTA5 13755,44467,6948
ZCTA5 13756,57158,12811
ZCTA5 13757,71729,10479
ZCTA5 13760,65295,2370
ZCTA5 13774,57038,16923
ZCTA5 13775,57770,8362
ZCTA5 13776,58536,11317
ZCTA5 13777,56006,11639
ZCTA5 13778,62823,3634
ZCTA5 13780,55045,10606
ZCTA5 13782,50882,6112
ZCTA5 13783,46762,5172
ZCTA5 13784,31691,8442
ZCTA5 13786,61256,7228
ZCTA5 13787,52742,7677
ZCTA5 13788,62808,10444
ZCTA5 13790,50875,2744
ZCTA5 13794,49003,15160
ZCTA5 13795,75233,23744
ZCTA5 13796,56318,6229
ZCTA5 13797,59219,5485
ZCTA5 13801,49160,5310
ZCTA5 13802,76878,19917
ZCTA5 13803,67058,5992
ZCTA5 13804,67571,9121
ZCTA5 13806,66862,21586
ZCTA5 13807,78052,11402
ZCTA5 13808,61019,9187
ZCTA5 13809,57046,10949
ZCTA5 13810,48868,7779
ZCTA5 13811,79779,20970
ZCTA5 13812,59758,6236
ZCTA5 13813,47270,17188
ZCTA5 13815,54794,3407
ZCTA5 13820,59071,3802
ZCTA5 13825,58902,5808
ZCTA5 13826,-,**
ZCTA5 13827,70076,4897
ZCTA5 13830,58609,4487
ZCTA5 13832,46432,7975
ZCTA5 13833,62459,6432
ZCTA5 13834,N,N
ZCTA5 13835,62941,10567
ZCTA5 13838,47579,4222
ZCTA5 13839,51203,6634
ZCTA5 13841,47760,10393
ZCTA5 13842,78666,10649
ZCTA5 13843,52892,6515
ZCTA5 13844,50570,7568
ZCTA5 13845,N,N
ZCTA5 13846,61863,18655
ZCTA5 13847,N,N
ZCTA5 13849,53405,4300
ZCTA5 13850,80503,3651
ZCTA5 13856,48333,6223
ZCTA5 13859,41098,17768
ZCTA5 13860,N,N
ZCTA5 13861,94414,24606
ZCTA5 13862,63302,5055
ZCTA5 13863,61321,8102
ZCTA5 13864,64515,18112
ZCTA5 13865,67733,7355
ZCTA5 13901,54938,2549
ZCTA5 13902,-,**
ZCTA5 13903,60784,3842
ZCTA5 13904,55762,4717
ZCTA5 13905,49801,2823
ZCTA5 14001,68475,4151
ZCTA5 14004,69974,3936
ZCTA5 14005,63456,6116
ZCTA5 14006,66925,5829
ZCTA5 14008,67154,11408
ZCTA5 14009,55028,3909
ZCTA5 14011,68306,3160
ZCTA5 14012,58318,5134
ZCTA5 14013,54676,5836
ZCTA5 14020,61565,5370
ZCTA5 14024,60591,4453
ZCTA5 14025,75919,11414
ZCTA5 14026,101204,37334
ZCTA5 14028,67813,9534
ZCTA5 14030,70278,7420
ZCTA5 14031,101929,12677
ZCTA5 14032,119373,13563
ZCTA5 14033,89770,15033
ZCTA5 14034,67666,10986
ZCTA5 14035,83328,96325
ZCTA5 14036,63211,5619
ZCTA5 14037,71185,11579
ZCTA5 14039,57007,12248
ZCTA5 14040,70888,9408
ZCTA5 14041,49954,10332
ZCTA5 14042,43293,3888
ZCTA5 14043,59400,2672
ZCTA5 14047,72087,10982
ZCTA5 14048,49572,3088
ZCTA5 14051,131212,8306
ZCTA5 14052,90903,6259
ZCTA5 14054,58436,5149
ZCTA5 14055,70507,10327
ZCTA5 14057,71997,3931
ZCTA5 14058,76595,8619
ZCTA5 14059,84663,6443
ZCTA5 14060,49398,7524
ZCTA5 14061,58621,10357
ZCTA5 14062,59016,4254
ZCTA5 14063,60432,3966
ZCTA5 14065,47518,4921
ZCTA5 14066,60063,5713
ZCTA5 14067,67306,8862
ZCTA5 14068,87872,8997
ZCTA5 14069,71203,13172
ZCTA5 14070,53700,3014
ZCTA5 14072,88407,4567
ZCTA5 14075,76484,2497
ZCTA5 14080,70459,6197
ZCTA5 14081,64598,6237
ZCTA5 14082,56361,10007
ZCTA5 14085,99038,10457
ZCTA5 14086,87139,3090
ZCTA5 14091,64944,10909
ZCTA5 14092,80550,5512
ZCTA5 14094,65108,2942
ZCTA5 14098,67577,8924
ZCTA5 14101,59894,7036
ZCTA5 14102,91644,14000
ZCTA5 14103,55023,3875
ZCTA5 14105,65455,5040
ZCTA5 14108,72367,13460
ZCTA5 14109,-,**
ZCTA5 14111,62781,4954
ZCTA5 14112,-,**
ZCTA5 14113,77827,24431
ZCTA5 14120,69093,2967
ZCTA5 14125,61078,5077
ZCTA5 14126,48166,11885
ZCTA5 14127,110407,8314
ZCTA5 14129,55102,6632
ZCTA5 14130,46911,14161
ZCTA5 14131,71295,7171
ZCTA5 14132,71912,6460
ZCTA5 14134,78000,29861
ZCTA5 14135,46567,15059
ZCTA5 14136,54923,3266
ZCTA5 14138,55297,6056
ZCTA5 14139,74545,9948
ZCTA5 14141,62338,4853
ZCTA5 14143,63242,11660
ZCTA5 14145,64553,6428
ZCTA5 14150,60631,1884
ZCTA5 14167,62997,6297
ZCTA5 14168,54445,29141
ZCTA5 14169,39872,17695
ZCTA5 14170,84069,12841
ZCTA5 14171,55084,5409
ZCTA5 14172,74003,7600
ZCTA5 14173,42421,13578
ZCTA5 14174,84465,7950
ZCTA5 14201,36555,3007
ZCTA5 14202,83890,20122
ZCTA5 14203,41277,5606
ZCTA5 14204,37314,4567
ZCTA5 14206,42815,1918
ZCTA5 14207,37098,3649
ZCTA5 14208,33132,2894
ZCTA5 14209,59991,8576
ZCTA5 14210,44652,2875
ZCTA5 14211,34294,2301
ZCTA5 14212,35194,2828
ZCTA5 14213,39863,3047
ZCTA5 14214,58489,5288
ZCTA5 14215,42156,1914
ZCTA5 14216,64115,3715
ZCTA5 14217,63536,3170
ZCTA5 14218,48321,2607
ZCTA5 14219,53503,2467
ZCTA5 14220,56194,2603
ZCTA5 14221,97832,5852
ZCTA5 14222,70274,5367
ZCTA5 14223,65032,3049
ZCTA5 14224,67997,1793
ZCTA5 14225,54435,2057
ZCTA5 14226,82704,4085
ZCTA5 14227,57990,2273
ZCTA5 14228,69957,3760
ZCTA5 14261,N,N
ZCTA5 14301,32342,3078
ZCTA5 14302,-,**
ZCTA5 14303,42188,6192
ZCTA5 14304,60299,2454
ZCTA5 14305,49091,3503
ZCTA5 14411,54883,4817
ZCTA5 14414,70676,4398
ZCTA5 14415,56609,35963
ZCTA5 14416,62289,5401
ZCTA5 14418,68726,8828
ZCTA5 14420,64830,4575
ZCTA5 14422,73892,7782
ZCTA5 14423,65553,4343
ZCTA5 14424,72115,4011
ZCTA5 14425,73644,6003
ZCTA5 14427,59692,5252
ZCTA5 14428,71564,5818
ZCTA5 14432,67226,11204
ZCTA5 14433,57888,5047
ZCTA5 14435,71933,6800
ZCTA5 14437,54562,3174
ZCTA5 14441,58771,14103
ZCTA5 14445,55980,3709
ZCTA5 14450,96026,3967
ZCTA5 14454,63867,5715
ZCTA5 14456,62199,3244
ZCTA5 14462,63208,8850
ZCTA5 14464,63907,3861
ZCTA5 14466,75120,9477
ZCTA5 14467,82294,6452
ZCTA5 14468,74006,2919
ZCTA5 14469,82557,14865
ZCTA5 14470,58581,4333
ZCTA5 14471,58834,6293
ZCTA5 14472,120079,9951
ZCTA5 14475,78354,24479
ZCTA5 14476,63407,6393
ZCTA5 14477,69013,11033
ZCTA5 14478,86110,18431
ZCTA5 14479,57968,25671
ZCTA5 14480,49274,14538
ZCTA5 14481,61567,5867
ZCTA5 14482,65968,5223
ZCTA5 14485,58840,5023
ZCTA5 14486,54557,11506
ZCTA5 14487,79089,6822
ZCTA5 14489,52598,4614
ZCTA5 14502,79012,5732
ZCTA5 14504,53781,4790
ZCTA5 14505,67168,4214
ZCTA5 14506,100423,20566
ZCTA5 14507,55792,5943
ZCTA5 14510,48331,4307
ZCTA5 14511,55961,15900
ZCTA5 14512,64534,3361
ZCTA5 14513,53015,3397
ZCTA5 14514,77591,7661
ZCTA5 14516,63506,7388
ZCTA5 14517,51464,4643
ZCTA5 14519,72919,5240
ZCTA5 14521,57810,7983
ZCTA5 14522,58770,4426
ZCTA5 14525,64563,5232
ZCTA5 14526,100088,5254
ZCTA5 14527,63555,4671
ZCTA5 14529,67290,43360
ZCTA5 14530,59335,6210
ZCTA5 14532,61280,5950
ZCTA5 14533,67231,9349
ZCTA5 14534,145334,7782
ZCTA5 14536,49801,6635
ZCTA5 14537,61533,43669
ZCTA5 14539,81138,17328
ZCTA5 14541,70237,5913
ZCTA5 14542,53456,16610
ZCTA5 14543,102131,15624
ZCTA5 14544,70630,6677
ZCTA5 14545,53188,10892
ZCTA5 14546,67613,4231
ZCTA5 14548,65656,5875
ZCTA5 14549,N,N
ZCTA5 14550,93967,37411
ZCTA5 14551,53958,3889
ZCTA5 14555,69786,9618
ZCTA5 14559,81904,4676
ZCTA5 14560,71833,12546
ZCTA5 14561,66698,8255
ZCTA5 14564,105856,7463
ZCTA5 14568,80722,6423
ZCTA5 14569,52739,4858
ZCTA5 14571,62019,10815
ZCTA5 14572,53871,3808
ZCTA5 14580,85982,3484
ZCTA5 14585,40212,11784
ZCTA5 14586,75658,4671
ZCTA5 14588,42245,12123
ZCTA5 14589,74758,12767
ZCTA5 14590,53888,3928
ZCTA5 14591,67605,4654
ZCTA5 14592,94489,30825
ZCTA5 14604,23175,4621
ZCTA5 14605,29674,3592
ZCTA5 14606,49273,2628
ZCTA5 14607,58466,4451
ZCTA5 14608,31545,2742
ZCTA5 14609,50609,1809
ZCTA5 14610,89644,8419
ZCTA5 14611,33256,2006
ZCTA5 14612,72932,2537
ZCTA5 14613,39916,2582
ZCTA5 14614,N,N
ZCTA5 14615,45499,2758
ZCTA5 14616,58007,4379
ZCTA5 14617,76401,3649
ZCTA5 14618,119349,8078
ZCTA5 14619,55318,14877
ZCTA5 14620,51200,2842
ZCTA5 14621,34971,1656
ZCTA5 14622,63152,3908
ZCTA5 14623,57963,4872
ZCTA5 14624,71240,2396
ZCTA5 14625,93582,13033
ZCTA5 14626,69181,3245
ZCTA5 14627,-,**
ZCTA5 14701,47541,1736
ZCTA5 14706,61470,3748
ZCTA5 14707,62625,17799
ZCTA5 14708,60217,12307
ZCTA5 14709,52163,4139
ZCTA5 14710,62981,4791
ZCTA5 14711,46002,3794
ZCTA5 14712,68082,11295
ZCTA5 14714,52245,7967
ZCTA5 14715,50260,5393
ZCTA5 14716,45547,4841
ZCTA5 14717,44881,7322
ZCTA5 14718,58667,4558
ZCTA5 14719,55086,4342
ZCTA5 14720,45961,9377
ZCTA5 14721,32198,13366
ZCTA5 14722,85671,22224
ZCTA5 14723,55746,4109
ZCTA5 14724,65063,7303
ZCTA5 14726,51663,9852
ZCTA5 14727,64976,6787
ZCTA5 14728,71787,22292
ZCTA5 14729,66278,12855
ZCTA5 14731,81655,12539
ZCTA5 14732,53000,8592
ZCTA5 14733,48468,3630
ZCTA5 14735,45664,4296
ZCTA5 14736,54152,19167
ZCTA5 14737,52227,3652
ZCTA5 14738,57311,6390
ZCTA5 14739,44871,4211
ZCTA5 14740,61357,6697
ZCTA5 14741,65542,7044
ZCTA5 14742,56327,18781
ZCTA5 14743,49463,5150
ZCTA5 14744,60167,6325
ZCTA5 14747,57285,5149
ZCTA5 14748,49523,9214
ZCTA5 14750,70921,6970
ZCTA5 14752,43771,24376
ZCTA5 14753,45044,4336
ZCTA5 14754,51214,5702
ZCTA5 14755,53884,3312
ZCTA5 14756,37913,31803
ZCTA5 14757,73058,23076
ZCTA5 14760,58960,3373
ZCTA5 14767,49543,5391
ZCTA5 14769,46250,8268
ZCTA5 14770,65789,5556
ZCTA5 14772,52011,2707
ZCTA5 14774,50879,17521
ZCTA5 14775,51911,6366
ZCTA5 14777,52804,6963
ZCTA5 14778,N,N
ZCTA5 14779,40558,1673
ZCTA5 14781,54828,5165
ZCTA5 14782,52163,4122
ZCTA5 14783,53525,21450
ZCTA5 14784,39855,6434
ZCTA5 14787,49127,4443
ZCTA5 14788,58249,20992
ZCTA5 14801,55268,4972
ZCTA5 14802,44996,6905
ZCTA5 14803,61826,9606
ZCTA5 14804,70873,4911
ZCTA5 14805,61869,9641
ZCTA5 14806,57361,5156
ZCTA5 14807,54548,3875
ZCTA5 14808,46197,9189
ZCTA5 14809,55475,5867
ZCTA5 14810,49970,2493
ZCTA5 14812,60237,4176
ZCTA5 14813,54234,6288
ZCTA5 14814,82708,10399
ZCTA5 14815,51515,6843
ZCTA5 14816,61003,25646
ZCTA5 14817,73058,13034
ZCTA5 14818,65558,10064
ZCTA5 14819,41607,4450
ZCTA5 14820,48834,5114
ZCTA5 14821,62922,8775
ZCTA5 14822,46299,6147
ZCTA5 14823,55425,5241
ZCTA5 14824,72145,11740
ZCTA5 14825,60632,8179
ZCTA5 14826,55798,5491
ZCTA5 14827,34027,12374
ZCTA5 14830,69994,3591
ZCTA5 14836,64170,6281
ZCTA5 14837,60890,5353
ZCTA5 14838,62144,5494
ZCTA5 14839,56040,6819
ZCTA5 14840,73099,6640
ZCTA5 14841,75753,11487
ZCTA5 14842,126825,77356
ZCTA5 14843,51633,3112
ZCTA5 14845,80264,3839
ZCTA5 14846,52493,8515
ZCTA5 14847,64039,7154
